"","id","block","condition","stim","stim_cat","frequency","response","rt","censor"
"26819","15","7","speed","1608","word","high","word",0.533,FALSE
"26820","15","7","speed","6061","nonword","nw_very_low","nonword",0.575,FALSE
"26821","15","7","speed","3206","word","very_low","word",0.679,FALSE
"26822","15","7","speed","6375","nonword","nw_very_low","nonword",0.904,FALSE
"26823","15","7","speed","1337","word","high","nonword",0.617,FALSE
"26824","15","7","speed","5602","nonword","nw_low","nonword",0.55,FALSE
"26825","15","7","speed","5702","nonword","nw_low","nonword",0.448,FALSE
"26826","15","7","speed","6264","nonword","nw_very_low","nonword",0.529,FALSE
"26827","15","7","speed","6351","nonword","nw_very_low","nonword",0.563,FALSE
"26828","15","7","speed","4427","nonword","nw_high","nonword",0.492,FALSE
"26829","15","7","speed","5411","nonword","nw_low","word",0.56,FALSE
"26830","15","7","speed","5606","nonword","nw_low","nonword",0.575,FALSE
"26831","15","7","speed","3734","word","very_low","nonword",0.472,FALSE
"26832","15","7","speed","6260","nonword","nw_very_low","word",0.707,FALSE
"26833","15","7","speed","1616","word","high","word",0.522,FALSE
"26834","15","7","speed","6060","nonword","nw_very_low","nonword",0.5,FALSE
"26835","15","7","speed","6320","nonword","nw_very_low","nonword",0.462,FALSE
"26836","15","7","speed","4545","nonword","nw_high","nonword",0.471,FALSE
"26837","15","7","speed","1077","word","high","word",0.512,FALSE
"26838","15","7","speed","4326","nonword","nw_high","nonword",0.471,FALSE
"26839","15","7","speed","2218","word","low","nonword",0.409,FALSE
"26840","15","7","speed","1451","word","high","word",0.47,FALSE
"26841","15","7","speed","6243","nonword","nw_very_low","nonword",0.503,FALSE
"26842","15","7","speed","1131","word","high","word",0.533,FALSE
"26843","15","7","speed","5733","nonword","nw_low","nonword",0.563,FALSE
"26844","15","7","speed","4274","nonword","nw_high","nonword",0.471,FALSE
"26845","15","7","speed","2640","word","low","word",0.524,FALSE
"26846","15","7","speed","4008","nonword","nw_high","nonword",0.461,FALSE
"26847","15","7","speed","2245","word","low","word",0.452,FALSE
"26848","15","7","speed","3296","word","very_low","nonword",0.45,FALSE
"26849","15","7","speed","1181","word","high","word",0.649,FALSE
"26850","15","7","speed","1195","word","high","word",0.438,FALSE
"26851","15","7","speed","1443","word","high","word",0.45,FALSE
"26852","15","7","speed","5726","nonword","nw_low","nonword",0.585,FALSE
"26853","15","7","speed","5591","nonword","nw_low","nonword",0.4,FALSE
"26854","15","7","speed","3517","word","very_low","nonword",0.429,FALSE
"26855","15","7","speed","6164","nonword","nw_very_low","word",0.887,FALSE
"26856","15","7","speed","2232","word","low","word",0.491,FALSE
"26857","15","7","speed","3226","word","very_low","word",0.545,FALSE
"26858","15","7","speed","2555","word","low","word",0.523,FALSE
"26859","15","7","speed","2333","word","low","word",0.449,FALSE
"26860","15","7","speed","2250","word","low","word",0.376,FALSE
"26861","15","7","speed","2416","word","low","word",0.461,FALSE
"26862","15","7","speed","2778","word","low","word",0.481,FALSE
"26863","15","7","speed","5322","nonword","nw_low","nonword",0.492,FALSE
"26864","15","7","speed","5090","nonword","nw_low","nonword",0.524,FALSE
"26865","15","7","speed","1486","word","high","word",0.533,FALSE
"26866","15","7","speed","1458","word","high","word",0.437,FALSE
"26867","15","7","speed","4614","nonword","nw_high","nonword",0.565,FALSE
"26868","15","7","speed","3626","word","very_low","word",0.514,FALSE
"26869","15","7","speed","4744","nonword","nw_high","nonword",0.533,FALSE
"26870","15","7","speed","2304","word","low","word",0.419,FALSE
"26871","15","7","speed","1223","word","high","word",0.46,FALSE
"26872","15","7","speed","4301","nonword","nw_high","nonword",0.532,FALSE
"26873","15","7","speed","6169","nonword","nw_very_low","nonword",0.523,FALSE
"26874","15","7","speed","3697","word","very_low","nonword",0.482,FALSE
"26875","15","7","speed","2038","word","low","word",0.506,FALSE
"26876","15","7","speed","6541","nonword","nw_very_low","nonword",0.605,FALSE
"26877","15","7","speed","5287","nonword","nw_low","nonword",0.596,FALSE
"26878","15","7","speed","5018","nonword","nw_low","nonword",0.446,FALSE
"26879","15","7","speed","3724","word","very_low","nonword",0.542,FALSE
"26880","15","7","speed","5547","nonword","nw_low","nonword",0.513,FALSE
"26881","15","7","speed","4508","nonword","nw_high","nonword",0.522,FALSE
"26882","15","7","speed","4237","nonword","nw_high","nonword",0.44,FALSE
"26883","15","7","speed","4409","nonword","nw_high","nonword",0.387,FALSE
"26884","15","7","speed","4178","nonword","nw_high","nonword",0.512,FALSE
"26885","15","8","accuracy","6269","nonword","nw_very_low","nonword",0.811,FALSE
"26886","15","8","accuracy","5527","nonword","nw_low","nonword",0.67,FALSE
"26887","15","8","accuracy","6249","nonword","nw_very_low","nonword",0.67,FALSE
"26888","15","8","accuracy","2626","word","low","word",1.075,FALSE
"26889","15","8","accuracy","4416","nonword","nw_high","nonword",0.523,FALSE
"26890","15","8","accuracy","6204","nonword","nw_very_low","nonword",0.545,FALSE
"26891","15","8","accuracy","2580","word","low","word",0.731,FALSE
"26892","15","8","accuracy","2452","word","low","word",0.69,FALSE
"26893","15","8","accuracy","2383","word","low","word",0.722,FALSE
"26894","15","8","accuracy","2286","word","low","word",0.474,FALSE
"26895","15","8","accuracy","1737","word","high","word",0.538,FALSE
"26896","15","8","accuracy","1257","word","high","word",0.537,FALSE
"26897","15","8","accuracy","3463","word","very_low","word",0.64,FALSE
"26898","15","8","accuracy","3041","word","very_low","word",0.658,FALSE
"26899","15","8","accuracy","5748","nonword","nw_low","nonword",0.753,FALSE
"26900","15","8","accuracy","3355","word","very_low","word",0.691,FALSE
"26901","15","8","accuracy","1537","word","high","word",0.649,FALSE
"26902","15","8","accuracy","3637","word","very_low","word",0.691,FALSE
"26903","15","8","accuracy","6103","nonword","nw_very_low","nonword",0.776,FALSE
"26904","15","8","accuracy","2451","word","low","word",0.577,FALSE
"26905","15","8","accuracy","5599","nonword","nw_low","nonword",0.837,FALSE
"26906","15","8","accuracy","4378","nonword","nw_high","nonword",0.743,FALSE
"26907","15","8","accuracy","3508","word","very_low","word",0.69,FALSE
"26908","15","8","accuracy","2182","word","low","word",1.118,FALSE
"26909","15","8","accuracy","3185","word","very_low","word",0.618,FALSE
"26910","15","8","accuracy","4390","nonword","nw_high","word",0.6,FALSE
"26911","15","8","accuracy","1288","word","high","word",0.679,FALSE
"26912","15","8","accuracy","5731","nonword","nw_low","nonword",0.752,FALSE
"26913","15","8","accuracy","2808","word","low","word",0.723,FALSE
"26914","15","8","accuracy","4323","nonword","nw_high","nonword",0.65,FALSE
"26915","15","8","accuracy","6657","nonword","nw_very_low","nonword",0.899,FALSE
"26916","15","8","accuracy","6609","nonword","nw_very_low","nonword",0.638,FALSE
"26917","15","8","accuracy","2564","word","low","word",0.69,FALSE
"26918","15","8","accuracy","3566","word","very_low","word",1.107,FALSE
"26919","15","8","accuracy","4092","nonword","nw_high","nonword",0.793,FALSE
"26920","15","8","accuracy","3676","word","very_low","word",0.899,FALSE
"26921","15","8","accuracy","2034","word","low","word",0.854,FALSE
"26922","15","8","accuracy","3420","word","very_low","word",0.607,FALSE
"26923","15","8","accuracy","4400","nonword","nw_high","word",0.661,FALSE
"26924","15","8","accuracy","6585","nonword","nw_very_low","nonword",1.305,FALSE
"26925","15","8","accuracy","2712","word","low","word",0.637,FALSE
"26926","15","8","accuracy","5014","nonword","nw_low","nonword",1.676,FALSE
"26927","15","8","accuracy","4311","nonword","nw_high","nonword",0.557,FALSE
"26928","15","8","accuracy","3703","word","very_low","word",0.775,FALSE
"26929","15","8","accuracy","4239","nonword","nw_high","nonword",0.68,FALSE
"26930","15","8","accuracy","6318","nonword","nw_very_low","nonword",0.554,FALSE
"26931","15","8","accuracy","3548","word","very_low","word",0.554,FALSE
"26932","15","8","accuracy","1548","word","high","word",0.689,FALSE
"26933","15","8","accuracy","6012","nonword","nw_very_low","nonword",0.722,FALSE
"26934","15","8","accuracy","1549","word","high","word",0.483,FALSE
"26935","15","8","accuracy","1083","word","high","word",0.565,FALSE
"26936","15","8","accuracy","5135","nonword","nw_low","nonword",0.824,FALSE
"26937","15","8","accuracy","2439","word","low","word",1.115,FALSE
"26938","15","8","accuracy","1748","word","high","word",0.563,FALSE
"26939","15","8","accuracy","5567","nonword","nw_low","nonword",0.729,FALSE
"26940","15","8","accuracy","1701","word","high","word",0.804,FALSE
"26941","15","8","accuracy","4460","nonword","nw_high","nonword",0.837,FALSE
"26942","15","8","accuracy","5230","nonword","nw_low","nonword",0.908,FALSE
"26943","15","8","accuracy","5071","nonword","nw_low","nonword",0.889,FALSE
"26944","15","8","accuracy","6198","nonword","nw_very_low","nonword",1.125,FALSE
"26945","15","8","accuracy","3183","word","very_low","nonword",0.741,FALSE
"26946","15","8","accuracy","5546","nonword","nw_low","nonword",0.96,FALSE
"26947","15","8","accuracy","5845","nonword","nw_low","nonword",0.585,FALSE
"26948","15","8","accuracy","6114","nonword","nw_very_low","nonword",0.981,FALSE
"26949","15","8","accuracy","1547","word","high","word",0.534,FALSE
"26950","15","8","accuracy","6101","nonword","nw_very_low","nonword",0.68,FALSE
"26951","15","8","accuracy","1599","word","high","word",0.607,FALSE
"26952","15","8","accuracy","1287","word","high","word",0.826,FALSE
"26953","15","8","accuracy","6094","nonword","nw_very_low","nonword",0.668,FALSE
"26954","15","8","accuracy","2718","word","low","word",0.762,FALSE
"26955","15","8","accuracy","3471","word","very_low","word",0.979,FALSE
"26956","15","8","accuracy","4069","nonword","nw_high","nonword",0.752,FALSE
"26957","15","8","accuracy","1731","word","high","word",0.565,FALSE
"26958","15","8","accuracy","6629","nonword","nw_very_low","nonword",0.794,FALSE
"26959","15","8","accuracy","1309","word","high","word",0.546,FALSE
"26960","15","8","accuracy","6472","nonword","nw_very_low","nonword",0.732,FALSE
"26961","15","8","accuracy","4721","nonword","nw_high","nonword",1.073,FALSE
"26962","15","8","accuracy","3720","word","very_low","word",0.805,FALSE
"26963","15","8","accuracy","4372","nonword","nw_high","nonword",0.629,FALSE
"26964","15","8","accuracy","5680","nonword","nw_low","nonword",0.619,FALSE
"26965","15","8","accuracy","3717","word","very_low","word",0.754,FALSE
"26966","15","8","accuracy","2002","word","low","word",0.784,FALSE
"26967","15","8","accuracy","5763","nonword","nw_low","nonword",0.732,FALSE
"26968","15","8","accuracy","3603","word","very_low","word",0.732,FALSE
"26969","15","8","accuracy","4654","nonword","nw_high","nonword",1.052,FALSE
"26970","15","8","accuracy","6344","nonword","nw_very_low","nonword",0.628,FALSE
"26971","15","8","accuracy","5463","nonword","nw_low","nonword",0.616,FALSE
"26972","15","8","accuracy","2457","word","low","word",0.638,FALSE
"26973","15","8","accuracy","4694","nonword","nw_high","nonword",0.608,FALSE
"26974","15","8","accuracy","5673","nonword","nw_low","nonword",0.544,FALSE
"26975","15","8","accuracy","5840","nonword","nw_low","nonword",0.6,FALSE
"26976","15","8","accuracy","4730","nonword","nw_high","nonword",0.785,FALSE
"26977","15","8","accuracy","4478","nonword","nw_high","nonword",0.773,FALSE
"26978","15","8","accuracy","1394","word","high","word",0.96,FALSE
"26979","15","8","accuracy","1498","word","high","word",0.576,FALSE
"26980","15","8","accuracy","2440","word","low","word",0.475,FALSE
"26981","15","9","speed","6696","nonword","nw_very_low","nonword",0.707,FALSE
"26982","15","9","speed","4761","nonword","nw_high","nonword",0.408,FALSE
"26983","15","9","speed","6704","nonword","nw_very_low","nonword",0.409,FALSE
"26984","15","9","speed","2164","word","low","word",0.587,FALSE
"26985","15","9","speed","2054","word","low","word",0.43,FALSE
"26986","15","9","speed","5007","nonword","nw_low","word",0.657,FALSE
"26987","15","9","speed","3102","word","very_low","word",0.522,FALSE
"26988","15","9","speed","4331","nonword","nw_high","nonword",0.523,FALSE
"26989","15","9","speed","2617","word","low","word",0.472,FALSE
"26990","15","9","speed","4369","nonword","nw_high","nonword",0.741,FALSE
"26991","15","9","speed","4509","nonword","nw_high","nonword",0.583,FALSE
"26992","15","9","speed","5283","nonword","nw_low","nonword",0.448,FALSE
"26993","15","9","speed","1324","word","high","nonword",0.439,FALSE
"26994","15","9","speed","5720","nonword","nw_low","nonword",0.482,FALSE
"26995","15","9","speed","4063","nonword","nw_high","nonword",0.544,FALSE
"26996","15","9","speed","4010","nonword","nw_high","nonword",0.513,FALSE
"26997","15","9","speed","1012","word","high","word",0.451,FALSE
"26998","15","9","speed","2498","word","low","word",0.513,FALSE
"26999","15","9","speed","2569","word","low","word",0.419,FALSE
"27000","15","9","speed","5196","nonword","nw_low","nonword",0.605,FALSE
"27001","15","9","speed","6451","nonword","nw_very_low","nonword",0.462,FALSE
"27002","15","9","speed","4653","nonword","nw_high","nonword",0.503,FALSE
"27003","15","9","speed","3277","word","very_low","word",0.408,FALSE
"27004","15","9","speed","5549","nonword","nw_low","nonword",0.378,FALSE
"27005","15","9","speed","5161","nonword","nw_low","nonword",0.45,FALSE
"27006","15","9","speed","1025","word","high","nonword",0.502,FALSE
"27007","15","9","speed","2438","word","low","word",0.481,FALSE
"27008","15","9","speed","6376","nonword","nw_very_low","nonword",0.377,FALSE
"27009","15","9","speed","1387","word","high","word",0.512,FALSE
"27010","15","9","speed","6051","nonword","nw_very_low","nonword",0.346,FALSE
"27011","15","9","speed","1714","word","high","word",0.409,FALSE
"27012","15","9","speed","5266","nonword","nw_low","nonword",0.387,FALSE
"27013","15","9","speed","2794","word","low","word",0.522,FALSE
"27014","15","9","speed","2679","word","low","word",0.645,FALSE
"27015","15","9","speed","4117","nonword","nw_high","nonword",0.5,FALSE
"27016","15","9","speed","4355","nonword","nw_high","nonword",0.503,FALSE
"27017","15","9","speed","3540","word","very_low","word",0.564,FALSE
"27018","15","9","speed","6199","nonword","nw_very_low","nonword",0.513,FALSE
"27019","15","9","speed","4004","nonword","nw_high","nonword",0.368,FALSE
"27020","15","9","speed","6326","nonword","nw_very_low","nonword",0.432,FALSE
"27021","15","9","speed","3166","word","very_low","nonword",0.515,FALSE
"27022","15","9","speed","2509","word","low","word",0.535,FALSE
"27023","15","9","speed","2349","word","low","word",0.43,FALSE
"27024","15","9","speed","1200","word","high","nonword",0.357,FALSE
"27025","15","9","speed","3583","word","very_low","word",0.425,FALSE
"27026","15","9","speed","6591","nonword","nw_very_low","word",0.491,FALSE
"27027","15","9","speed","4168","nonword","nw_high","nonword",0.596,FALSE
"27028","15","9","speed","4789","nonword","nw_high","nonword",0.494,FALSE
"27029","15","9","speed","5236","nonword","nw_low","nonword",0.461,FALSE
"27030","15","9","speed","2202","word","low","nonword",0.399,FALSE
"27031","15","9","speed","3130","word","very_low","word",0.513,FALSE
"27032","15","9","speed","5753","nonword","nw_low","nonword",0.504,FALSE
"27033","15","9","speed","1187","word","high","word",0.524,FALSE
"27034","15","9","speed","4156","nonword","nw_high","word",0.452,FALSE
"27035","15","9","speed","4627","nonword","nw_high","nonword",0.607,FALSE
"27036","15","9","speed","5813","nonword","nw_low","nonword",0.421,FALSE
